MODALIDADE,SITUACAO_CONTA,QTD_TA,EMENDAS,QTD_PRORROGA,UF_PROPONENTE,PERC_CONTRA,PERC_REPASSE,SITUACAO_PROJETO_BASICO,PERC_DESEMBOLSADO,QTDE_CONVENIOS,TARGET
CONVENIO,Pendente de Regularização,0.0,1.0,1.0,RJ,0.029126213592233,0.970873786407767,Aprovado,0.970873786407767,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,SP,0.019999479406176,0.980000520593824,Aprovado,0.980000520593824,1,1
CONVENIO,Registrada,1.0,0.0,0.0,CE,0.0319152026033073,0.968084867800355,Não Cadastrado,0.968084867800355,1,1
CONVENIO,Cadastrada,0.0,0.0,0.0,PI,0.117647058823529,0.882352941176471,Não Cadastrado,0.0,1,1
CONVENIO,Registrada,0.0,0.0,0.0,MG,0.0476190476190476,0.952380952380952,Não Cadastrado,0.0,1,1
CONVENIO,Regularizada,1.0,0.0,0.0,SC,0.18558614290133,0.81441385709867,Em Análise,0.81441385709867,1,1
CONVENIO,Registrada,0.0,0.0,0.0,DF,0.101796407185629,0.898203592814371,Não Cadastrado,0.898203592814371,1,1
CONVENIO,Registrada,0.0,0.0,0.0,GO,0.103139013452915,0.896860986547085,Não Cadastrado,0.896860986547085,1,1
CONVENIO,Regularizada,0.0,0.0,5.0,PI,0.0476190476190476,0.952380952380952,Não Cadastrado,0.385487537202381,1,1
CONVENIO,Registrada,0.0,0.0,1.0,DF,0.100529100529101,0.899470899470899,Não Cadastrado,0.899470899470899,1,1
CONVENIO,Registrada,0.0,0.0,2.0,RS,0.0400040359191881,0.9599959835304,Não Cadastrado,0.9599959835304,1,1
CONVENIO,Registrada,0.0,0.0,1.0,DF,0.029126213592233,0.970873786407767,Aprovado,0.970873786407767,1,1
CONVENIO,Registrada,0.0,0.0,0.0,AP,0.08125,0.91875,Não Cadastrado,0.91875,1,1
CONVENIO,Registrada,0.0,0.0,0.0,SE,0.100331078163236,0.899668921836764,Não Cadastrado,0.899668921836764,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,SE,0.083969465648855,0.916030534351145,Não Cadastrado,0.916030534351145,1,1
CONVENIO,Regularizada,0.0,0.0,2.0,RS,0.0430622009569378,0.956937799043062,Em Análise,0.956937799043062,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,SP,0.0909090909090909,0.909090909090909,Não Cadastrado,0.909090909090909,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,AL,0.0476190476190476,0.952380952380952,Em Análise,0.952380952380952,1,1
CONVENIO,Registrada,0.0,0.0,0.0,RJ,0.0999999812500006,0.899999971875001,Não Cadastrado,0.899999971875001,1,1
CONVENIO,Registrada,0.0,0.0,1.0,TO,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONVENIO,Registrada,0.0,0.0,1.0,MG,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONVENIO,Registrada,0.0,0.0,1.0,CE,0.230769230769231,0.769230769230769,Não Cadastrado,0.769230769230769,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,DF,0.100903575908055,0.899096424091945,Em Análise,0.899096424091945,1,1
CONVENIO,Registrada,0.0,0.0,4.0,MA,0.0200000088971319,0.979999993221233,Não Cadastrado,0.979999993221233,1,1
CONVENIO,Registrada,0.0,0.0,5.0,MA,0.0200000017697159,0.979999998230284,Não Cadastrado,0.769536535298001,1,1
CONVENIO,Regularizada,1.0,1.0,3.0,RS,0.0800049019607843,0.919995098039216,Aprovado,0.919995098039216,1,1
CONVENIO,Regularizada,3.0,1.0,3.0,MS,0.0,0.99995001507407,Aprovado,0.99995001507407,1,1
CONVENIO,Regularizada,0.0,1.0,6.0,PR,0.0,1.0,Aprovado,0.0,1,1
CONVENIO,Registrada,0.0,0.0,0.0,DF,0.08,0.92,Não Cadastrado,0.92,1,1
CONVENIO,Registrada,0.0,0.0,1.0,PE,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,AM,0.0284981971856772,0.971501802814323,Em Análise,0.971501802814323,1,1
CONVENIO,Regularizada,0.0,0.0,3.0,TO,0.0384615384615385,0.961538461538462,Não Cadastrado,0.776627253605769,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,RJ,0.2,0.8,Aprovado,0.397368033092539,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,SP,0.10000334313128,0.89999665686872,Em Análise,0.89999665686872,1,1
CONVENIO,Registrada,0.0,0.0,1.0,PE,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONVENIO,Registrada,0.0,0.0,1.0,SP,0.0909090909090909,0.909090909090909,Não Cadastrado,0.909090909090909,1,1
CONVENIO,Regularizada,1.0,0.0,1.0,RS,0.0199999989173843,0.980000033068989,Em Análise,0.980000033068989,1,1
CONVENIO,Registrada,0.0,0.0,0.0,PA,0.1,0.9,Não Cadastrado,0.9,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,GO,0.1,0.9,Em Análise,0.0,1,1
CONVENIO,Registrada,1.0,0.0,0.0,RN,0.0384008015931316,0.961599176227467,Em Análise,0.961599176227467,1,1
CONTRATO DE REPASSE,Regularizada,5.0,0.0,1.0,ES,0.18758671492425,0.812413328473898,Aprovado,0.112112757241437,1,1
CONVENIO,Registrada,0.0,0.0,0.0,CE,0.0725536494583124,0.927446318419982,Não Cadastrado,0.309148779944817,1,1
CONVENIO,Registrada,0.0,0.0,0.0,BA,0.0241151368131555,0.975884863186845,Não Cadastrado,0.325294954395615,1,1
CONVENIO,Registrada,2.0,0.0,0.0,MG,0.0588235114579119,0.941176508889788,Não Cadastrado,0.941176508889788,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,SP,0.0909090909090909,0.909090909090909,Não Cadastrado,0.909090909090909,1,1
CONVENIO,Registrada,0.0,0.0,1.0,PE,0.101258238466147,0.898741761533853,Aprovado,0.898741761533853,1,1
CONVENIO,Registrada,0.0,0.0,1.0,AL,0.04,0.96,Aprovado,0.96,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,TO,0.0300218340611354,0.969978165938865,Em Análise,0.969978165938865,1,1
CONVENIO,Regularizada,0.0,1.0,4.0,PE,0.040445233411697,0.959554766588303,Não Cadastrado,0.774383710958115,1,1
CONVENIO,Regularizada,0.0,0.0,2.0,SE,0.0803188228080932,0.919681177191907,Em Análise,0.919681177191907,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,DF,0.102564102564103,0.897435897435897,Não Cadastrado,0.480769230769231,1,1
CONVENIO,Pendente de Regularização,0.0,0.0,3.0,SE,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,RS,0.0909090909090909,0.909090909090909,Não Cadastrado,0.909090909090909,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,BA,0.0403071017274472,0.959692898272553,Não Cadastrado,0.959692898272553,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,PE,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONVENIO,Registrada,1.0,0.0,0.0,SP,0.1,0.9,Não Cadastrado,0.9,1,1
CONVENIO,Registrada,0.0,0.0,0.0,PR,0.0909090909090909,0.909090909090909,Não Cadastrado,0.909090909090909,1,1
CONVENIO,Registrada,0.0,0.0,2.0,GO,0.0566037735849057,0.943396226415094,Não Cadastrado,0.943396226415094,1,1
CONVENIO,Registrada,0.0,0.0,1.0,GO,0.0506329113924051,0.949367088607595,Não Cadastrado,0.949367088607595,1,1
CONVENIO,Registrada,0.0,0.0,1.0,CE,0.0909090909090909,0.909090909090909,Não Cadastrado,0.909090909090909,1,1
CONVENIO,Registrada,0.0,0.0,1.0,PB,0.0909090909090909,0.909090909090909,Não Cadastrado,0.909090909090909,1,1
CONVENIO,Regularizada,2.0,0.0,0.0,MS,0.0300685394553143,0.969931460544686,Em Análise,0.969931460544686,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,DF,0.099999909999991,0.900000090000009,Aprovado,0.900000090000009,1,1
CONVENIO,Regularizada,2.0,0.0,6.0,DF,0.0,1.0,Aprovado,1.0,1,1
CONVENIO,Registrada,0.0,0.0,1.0,PB,0.0399999853749996,0.960000024000001,Não Cadastrado,0.960000024000001,1,1
CONVENIO,Registrada,0.0,0.0,1.0,GO,0.040590405904059,0.959409594095941,Aprovado,0.959409594095941,1,1
CONVENIO,Registrada,0.0,0.0,1.0,SC,0.0410958904109589,0.958904109589041,Aprovado,0.958904109589041,1,1
CONVENIO,Regularizada,0.0,1.0,1.0,SP,0.0384615384615385,0.961538461538462,Aprovado,0.961538461538462,1,1
CONVENIO,Regularizada,0.0,0.0,2.0,MG,0.0421455938697318,0.957854406130268,Não Cadastrado,0.957854406130268,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,SP,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONVENIO,Regularizada,0.0,1.0,1.0,SE,0.0800000086672794,0.919999996617647,Aprovado,0.919999996617647,1,1
CONVENIO,Regularizada,0.0,1.0,1.0,SE,0.0800000704374974,0.919999965500001,Aprovado,0.919999965500001,1,1
TERMO DE PARCERIA,Regularizada,0.0,0.0,0.0,RJ,0.0,1.0,Aprovado,1.0,1,1
CONVENIO,Registrada,0.0,0.0,0.0,SP,0.101796407185629,0.898203592814371,Não Cadastrado,0.898203592814371,1,1
CONVENIO,Registrada,0.0,0.0,0.0,MG,0.202127659574468,0.797872340425532,Não Cadastrado,0.797872340425532,1,1
CONVENIO,Registrada,0.0,0.0,0.0,SP,0.201277955271566,0.798722044728435,Não Cadastrado,0.798722044728435,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,RS,0.2,0.8,Aprovado,0.8,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,MG,0.398785546804545,0.601214453195455,Em Análise,0.601214453195455,1,1
CONVENIO,Registrada,0.0,0.0,1.0,GO,0.0521327014218009,0.947867298578199,Não Cadastrado,0.947867298578199,1,1
CONVENIO,Registrada,1.0,0.0,0.0,RJ,0.10077472824455,0.89922527175545,Não Cadastrado,0.89922527175545,1,1
CONVENIO,Registrada,0.0,0.0,1.0,RS,0.134976815125075,0.865023218664894,Não Cadastrado,0.865023218664894,1,1
CONVENIO,Registrada,0.0,0.0,1.0,AL,0.040590405904059,0.959409594095941,Aprovado,0.959409594095941,1,1
CONVENIO,Registrada,0.0,0.0,1.0,DF,0.1,0.9,Não Cadastrado,0.9,1,1
CONVENIO,Registrada,0.0,0.0,1.0,GO,0.0566037735849057,0.943396226415094,Não Cadastrado,0.943396226415094,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,RS,0.2,0.8,Aprovado,0.8,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,DF,0.195652173913043,0.804347826086957,Aprovado,0.804347826086957,1,1
CONVENIO,Registrada,0.0,0.0,1.0,DF,0.100642398286938,0.899357601713062,Não Cadastrado,0.899357601713062,1,1
CONVENIO,Regularizada,1.0,1.0,1.0,RJ,0.0507246376811594,0.949275362318841,Aprovado,0.47463768115942,1,1
CONVENIO,Registrada,3.0,0.0,9.0,MS,0.0566939883461617,0.943306011653838,Aprovado,0.943306011653838,1,1
CONVENIO,Regularizada,1.0,0.0,0.0,SP,0.0189053127373693,0.981094687262631,Aprovado,0.981094687262631,1,1
CONVENIO,Registrada,0.0,0.0,1.0,DF,0.10025706940874,0.89974293059126,Aprovado,0.89974293059126,1,1
CONVENIO,Regularizada,0.0,0.0,2.0,SP,0.0476190476190476,0.952380952380952,Em Análise,0.952380952380952,1,1
CONTRATO DE REPASSE,Regularizada,2.0,0.0,1.0,PE,0.181892607543996,0.818107392456004,Não Cadastrado,0.708726395711869,1,1
CONVENIO,Registrada,0.0,0.0,0.0,DF,0.101796407185629,0.898203592814371,Não Cadastrado,0.898203592814371,1,1
CONVENIO,Regularizada,0.0,0.0,2.0,BA,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,DF,0.118668596237337,0.881331403762663,Em Análise,0.881331403762663,1,1
CONVENIO,Regularizada,0.0,0.0,2.0,AL,0.0909090909090909,0.909090909090909,Não Cadastrado,0.909090909090909,1,1
CONVENIO,Regularizada,0.0,0.0,5.0,PA,0.0566037735849057,0.943396226415094,Não Cadastrado,0.943396226415094,1,1
CONVENIO,Regularizada,0.0,0.0,4.0,AC,0.1019955654102,0.8980044345898,Não Cadastrado,0.8980044345898,1,1
CONVENIO,Registrada,0.0,0.0,0.0,DF,0.100003149988975,0.899996850011025,Aprovado,0.899996850011025,1,1
CONVENIO,Registrada,0.0,0.0,1.0,DF,0.0506329113924051,0.949367088607595,Não Cadastrado,0.949367088607595,1,1
CONVENIO,Registrada,0.0,0.0,2.0,GO,0.1,0.9,Não Cadastrado,0.9,1,1
CONVENIO,Registrada,0.0,0.0,1.0,PR,0.234719256759342,0.765280743240658,Não Cadastrado,0.765280743240658,1,1
CONVENIO,Registrada,0.0,0.0,1.0,DF,0.104744852282901,0.895255147717099,Aprovado,0.895255147717099,1,1
CONVENIO,Registrada,0.0,0.0,1.0,CE,0.101527403414196,0.898472596585804,Não Cadastrado,0.898472596585804,1,1
CONVENIO,Registrada,0.0,0.0,0.0,SP,0.111111111111111,0.888888888888889,Não Cadastrado,0.888888888888889,1,1
CONVENIO,Registrada,0.0,0.0,1.0,DF,0.113717625370972,0.886282374629027,Não Cadastrado,0.886282374629027,1,1
CONVENIO,Registrada,0.0,0.0,2.0,PB,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONVENIO,Regularizada,0.0,1.0,1.0,CE,0.04,0.96,Aprovado,0.96,1,1
CONVENIO,Registrada,0.0,0.0,1.0,SP,0.166666666666667,0.833333333333333,Não Cadastrado,0.833333333333333,1,1
CONVENIO,Cadastrada,0.0,0.0,0.0,MG,0.1,0.9,Não Cadastrado,0.0,1,1
CONVENIO,Cadastrada,0.0,0.0,1.0,GO,0.100031498897539,0.899968501102461,Não Cadastrado,0.0,1,1
CONVENIO,Registrada,0.0,0.0,0.0,PR,0.100449775112444,0.899550224887556,Não Cadastrado,0.899550224887556,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,SP,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONVENIO,Registrada,0.0,0.0,0.0,DF,0.219092331768388,0.780907668231612,Não Cadastrado,0.780907668231612,1,1
CONVENIO,Registrada,0.0,0.0,1.0,GO,0.0909090909090909,0.909090909090909,Não Cadastrado,0.909090909090909,1,1
CONVENIO,Regularizada,0.0,0.0,3.0,GO,0.05,0.95,Aprovado,0.95,1,1
CONVENIO,Registrada,1.0,0.0,0.0,TO,0.0357890048896199,0.964210969465162,Não Cadastrado,0.565990019291359,1,1
CONVENIO,Registrada,0.0,0.0,1.0,SC,0.0604482537940765,0.939551782907165,Não Cadastrado,0.939551782907165,1,1
CONVENIO,Registrada,0.0,0.0,0.0,MG,0.2,0.8,Não Cadastrado,0.8,1,1
CONVENIO,Registrada,0.0,0.0,1.0,PB,0.100179964007199,0.899820035992801,Aprovado,0.899820035992801,1,1
CONVENIO,Registrada,0.0,0.0,1.0,GO,0.0554675118858954,0.944532488114105,Não Cadastrado,0.944532488114105,1,1
CONVENIO,Registrada,0.0,0.0,1.0,SP,0.0774813189967097,0.92251868100329,Aprovado,0.92251868100329,1,1
CONVENIO,Regularizada,1.0,0.0,0.0,PR,0.101854602554853,0.898145397445147,Rejeitado,0.898145397445147,1,1
CONVENIO,Registrada,0.0,0.0,0.0,SE,0.100011249859377,0.899988750140623,Não Cadastrado,0.899988750140623,1,1
CONVENIO,Registrada,0.0,0.0,0.0,MG,0.0963855421686747,0.903614457831325,Não Cadastrado,0.903614457831325,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,PE,0.0909090909090909,0.909090909090909,Não Cadastrado,0.909090909090909,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,MG,0.111111111111111,0.888888888888889,Não Cadastrado,0.888888888888889,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,PE,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONVENIO,Pendente de Regularização,0.0,0.0,1.0,MG,0.2,0.8,Aprovado,0.8,1,1
CONVENIO,Regularizada,0.0,0.0,2.0,RN,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONVENIO,Regularizada,0.0,0.0,2.0,SP,0.115044247787611,0.884955752212389,Em Análise,0.884955752212389,1,1
CONVENIO,Regularizada,0.0,0.0,4.0,BA,0.118365766890928,0.881634233109072,Em Análise,0.881634233109072,1,1
CONVENIO,Registrada,0.0,0.0,1.0,PB,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONVENIO,Registrada,0.0,0.0,0.0,SP,0.1,0.9,Não Cadastrado,0.9,1,1
CONVENIO,Registrada,0.0,0.0,1.0,GO,0.0506329113924051,0.949367088607595,Não Cadastrado,0.949367088607595,1,1
CONVENIO,Registrada,0.0,0.0,0.0,DF,0.107692307692308,0.892307692307692,Não Cadastrado,0.892307692307692,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,SP,0.1,0.9,Em Análise,0.9,1,1
CONVENIO,Registrada,0.0,0.0,0.0,SP,0.1,0.9,Não Cadastrado,0.0,1,1
CONVENIO,Regularizada,0.0,0.0,2.0,SP,0.12739965095986,0.87260034904014,Não Cadastrado,0.87260034904014,1,1
CONVENIO,Regularizada,0.0,1.0,1.0,RJ,0.0909090909090909,0.909090909090909,Não Cadastrado,0.909090909090909,1,1
CONVENIO,Registrada,0.0,0.0,0.0,PB,0.151463725074247,0.848536274925753,Não Cadastrado,0.848536274925753,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,DF,0.107142857142857,0.892857142857143,Aprovado,0.892857142857143,1,1
CONVENIO,Registrada,0.0,0.0,1.0,PB,0.1,0.9,Aprovado,0.9,1,1
CONVENIO,Registrada,15.0,0.0,1.0,RN,0.100000008412388,0.899999977566965,Aprovado,0.899999977566965,1,1
CONVENIO,Registrada,0.0,0.0,1.0,MG,0.285969296679757,0.714030703320243,Aprovado,0.714030703320243,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,AL,0.0476190476190476,0.952380952380952,Aprovado,0.952380952380952,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,SP,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,SE,0.0430622009569378,0.956937799043062,Não Cadastrado,0.956937799043062,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,SE,0.0816326530612245,0.918367346938776,Não Cadastrado,0.918367346938776,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,MG,0.0909090909090909,0.909090909090909,Não Cadastrado,0.909090909090909,1,1
CONVENIO,Registrada,0.0,0.0,2.0,MA,0.0999999812500006,0.899999971875001,Não Cadastrado,0.899999971875001,1,1
CONVENIO,Registrada,0.0,0.0,2.0,MG,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONVENIO,Registrada,0.0,0.0,1.0,AL,0.0909090909090909,0.909090909090909,Não Cadastrado,0.909090909090909,1,1
CONVENIO,Registrada,0.0,0.0,1.0,MG,0.148936170212766,0.851063829787234,Não Cadastrado,0.851063829787234,1,1
CONVENIO,Registrada,0.0,0.0,1.0,GO,0.0506329113924051,0.949367088607595,Não Cadastrado,0.949367088607595,1,1
CONVENIO,Registrada,0.0,0.0,0.0,DF,0.0999999953125094,0.899999981250038,Não Cadastrado,0.8999982000036,1,1
CONVENIO,Registrada,0.0,0.0,0.0,BA,0.1,0.9,Não Cadastrado,0.0,1,1
CONVENIO,Registrada,7.0,0.0,3.0,AM,0.04,0.96,Em Análise,0.655652173913043,1,1
CONVENIO,Registrada,0.0,0.0,0.0,SP,0.200079744816587,0.799920255183413,Aprovado,0.799920255183413,1,1
CONVENIO,Registrada,0.0,0.0,1.0,SP,0.411764705882353,0.588235294117647,Não Cadastrado,0.588235294117647,1,1
CONVENIO,Regularizada,0.0,0.0,11.0,RN,0.0200881920627144,0.979911807937286,Aprovado,0.636942675159236,1,1
CONVENIO,Registrada,2.0,0.0,0.0,MG,0.0288992454583643,0.971100726543441,Não Cadastrado,0.971100726543441,1,1
CONVENIO,Pendente de Regularização,0.0,0.0,0.0,CE,0.0434545737074617,0.956545426292538,Não Cadastrado,0.956545426292538,1,1
CONVENIO,Registrada,0.0,0.0,0.0,PE,0.0506327109042947,0.949367289095705,Não Cadastrado,0.474682615041406,1,1
CONVENIO,Registrada,0.0,0.0,1.0,DF,0.1,0.9,Não Cadastrado,0.9,1,1
CONVENIO,Regularizada,1.0,0.0,4.0,SC,0.019999999057554,0.980000015079135,Aprovado,0.980000015079135,1,1
CONVENIO,Registrada,0.0,0.0,1.0,SP,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,SP,0.0486542621942369,0.951345737805763,Não Cadastrado,0.951345737805763,1,1
CONVENIO,Regularizada,0.0,0.0,3.0,RS,0.2,0.8,Aprovado,0.8,1,1
CONVENIO,Regularizada,0.0,0.0,2.0,BA,0.0521327014218009,0.947867298578199,Aprovado,0.947867298578199,1,1
CONVENIO,Registrada,0.0,0.0,0.0,TO,0.11168600236642,0.88831399763358,Não Cadastrado,0.88831399763358,1,1
CONVENIO,Regularizada,0.0,0.0,2.0,PR,0.103139013452915,0.896860986547085,Não Cadastrado,0.896860986547085,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,PE,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,MG,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,CE,0.0909090909090909,0.909090909090909,Não Cadastrado,0.909090909090909,1,1
CONVENIO,Registrada,0.0,0.0,0.0,BA,0.1,0.9,Não Cadastrado,0.9,1,1
CONVENIO,Registrada,0.0,0.0,1.0,RN,0.0400558512959246,0.959944148704075,Não Cadastrado,0.959944148704075,1,1
CONVENIO,Registrada,0.0,0.0,2.0,GO,0.0825688073394495,0.917431192660551,Aprovado,0.917431192660551,1,1
CONVENIO,Registrada,0.0,0.0,0.0,PB,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,DF,0.100001590103198,0.899998409896802,Não Cadastrado,0.899998409896802,1,1
CONVENIO,Regularizada,0.0,0.0,4.0,RN,0.0403071017274472,0.959692898272553,Não Cadastrado,0.959692898272553,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,SP,0.0909090909090909,0.909090909090909,Não Cadastrado,0.909090909090909,1,1
CONVENIO,Regularizada,0.0,0.0,4.0,AL,0.0577889447236181,0.942211055276382,Não Cadastrado,0.942211055276382,1,1
CONVENIO,Regularizada,0.0,0.0,1.0,DF,0.100001590103198,0.899998409896802,Não Cadastrado,0.899998409896802,1,1
CONVENIO,Regularizada,0.0,0.0,2.0,BA,0.0200049653081758,0.979995034691824,Em Análise,0.185995605538932,1,1
CONVENIO,Regularizada,0.0,0.0,4.0,CE,0.147846875267546,0.852153158019687,Não Cadastrado,0.273835755734025,1,1
CONVENIO,Registrada,0.0,0.0,0.0,GO,0.0566037735849057,0.943396226415094,Não Cadastrado,0.943396226415094,1,1
CONVENIO,Registrada,0.0,0.0,0.0,GO,0.0566037735849057,0.943396226415094,Não Cadastrado,0.943396226415094,1,1
CONVENIO,Registrada,0.0,0.0,1.0,GO,0.0909090909090909,0.909090909090909,Não Cadastrado,0.909090909090909,1,1
CONVENIO,Registrada,0.0,0.0,1.0,PR,0.101796407185629,0.898203592814371,Não Cadastrado,0.898203592814371,1,1
CONVENIO,Regularizada,0.0,1.0,1.0,MG,0.102333931777379,0.897666068222621,Aprovado,0.448833034111311,1,1
CONVENIO,Registrada,0.0,0.0,4.0,PA,0.0499999658593724,0.950000071250005,Não Cadastrado,0.950000071250005,1,1
CONVENIO,Registrada,0.0,0.0,5.0,PA,0.0499999970312501,0.949999958437502,Não Cadastrado,0.949999958437502,1,1
CONVENIO,Registrada,0.0,0.0,1.0,GO,0.101796407185629,0.898203592814371,Não Cadastrado,0.898203592814371,1,1
CONVENIO,Registrada,0.0,0.0,1.0,MS,0.02,0.98,Aprovado,0.98,1,1
CONVENIO,Registrada,0.0,0.0,1.0,CE,0.0909090909090909,0.909090909090909,Não Cadastrado,0.909090909090909,1,1
CONVENIO,Regularizada,0.0,0.0,0.0,MG,0.0909090909090909,0.909090909090909,Não Cadastrado,0.772727272727273,1,1
CONVENIO,Registrada,0.0,0.0,0.0,PI,0.0350177464525093,0.964982253547491,Não Cadastrado,0.964982253547491,1,1
CONVENIO,Registrada,3.0,0.0,2.0,TO,0.100397614314115,0.899602385685885,Em Análise,0.0861497680583168,1,1
CONVENIO,Regularizada,1.0,0.0,0.0,SP,0.029126213592233,0.970873786407767,Aprovado,0.970873786407767,1,1
CONVENIO,Registrada,0.0,0.0,1.0,MG,0.0801923995339352,0.919807600466065,Não Cadastrado,0.919807600466065,1,1
CONVENIO,Registrada,0.0,0.0,0.0,RS,0.2,0.8,Aprovado,0.8,1,1
CONVENIO,Registrada,0.0,0.0,2.0,GO,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,1
CONVENIO,Regularizada,0.0,0.0,2.0,PB,0.0400667779632721,0.959933222036728,Em Análise,0.959933222036728,1,1
CONVENIO,Regularizada,0.0,0.0,8.0,GO,0.0706319702602231,0.929368029739777,Aprovado,0.929368029739777,1,1
CONVENIO,Regularizada,2.0,0.0,1.0,BA,0.210894255999694,0.789105744000306,Aprovado,0.564995882093812,1,1
CONVENIO,Regularizada,1.0,0.0,2.0,RS,0.2,0.8,Não Cadastrado,0.8,1,1
CONVENIO,Regularizada,0.0,0.0,4.0,PA,0.041019756153806,0.958980220433591,Aprovado,0.958980220433591,1,1
CONVENIO,Regularizada,0.0,1.0,6.0,PE,0.040920716112532,0.959079283887468,Aprovado,0.838772378516624,1,1
CONVENIO,Regularizada,0.0,1.0,3.0,PE,0.0801073208125719,0.919892679187428,Aprovado,0.816243484093522,1,1
CONVENIO,Regularizada,0.0,1.0,4.0,PE,0.040445233411697,0.959554766588303,Aprovado,0.774383710958115,1,1
CONVENIO,Regularizada,0.0,0.0,4.0,BA,0.0201949860724234,0.979805013927577,Não Cadastrado,0.97843945856546,1,1
CONVENIO,Regularizada,0.0,1.0,3.0,PE,0.040445233411697,0.959554766588303,Aprovado,0.774383710958115,1,1
CONVENIO,Regularizada,0.0,1.0,3.0,PE,0.040445233411697,0.959554766588303,Aprovado,0.774383710958115,1,1
CONVENIO,Registrada,1.0,0.0,1.0,DF,0.1,0.9,Não Cadastrado,0.9,1,1
CONVENIO,Registrada,0.0,0.0,0.0,BA,0.1,0.9,Não Cadastrado,0.9,1,1
CONVENIO,Registrada,0.0,0.0,0.0,BA,0.04,0.96,Não Cadastrado,0.96,1,1
CONVENIO,Pendente de Regularização,0.0,0.0,4.0,PR,0.0403071017274472,0.959692898272553,Não Cadastrado,0.959692898272553,1,1
CONVENIO,Regularizada,0.0,0.0,2.0,TO,0.0403071017274472,0.959692898272553,Não Cadastrado,0.959692898272553,1,1
